ILLTP-cbn/SYJ/SYJ204+1.012.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ204+1.013.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ204+1.014.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ204+1.015.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ204+1.016.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ204+1.017.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ204+1.018.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ204+1.019.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ204+1.020.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.001.p ; 550 ;  true
ILLTP-cbn/SYJ/SYJ205+1.002.p ; 1298 ;  true
ILLTP-cbn/SYJ/SYJ205+1.003.p ; 2832 ;  true
ILLTP-cbn/SYJ/SYJ205+1.004.p ; 7864 ;  true
ILLTP-cbn/SYJ/SYJ205+1.005.p ; 28873 ;  true
ILLTP-cbn/SYJ/SYJ205+1.006.p ; 110875 ;  true
ILLTP-cbn/SYJ/SYJ205+1.007.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.008.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.009.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.010.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.011.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.012.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.013.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.014.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.015.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.016.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.017.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.018.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.019.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ205+1.020.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.001.p ; 19 ;  true
ILLTP-cbn/SYJ/SYJ206+1.002.p ; 171 ;  true
ILLTP-cbn/SYJ/SYJ206+1.003.p ; 1580 ;  true
ILLTP-cbn/SYJ/SYJ206+1.004.p ; 16344 ;  true
ILLTP-cbn/SYJ/SYJ206+1.005.p ; 174778 ;  true
ILLTP-cbn/SYJ/SYJ206+1.006.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.007.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.008.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.009.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.010.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.011.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.012.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.013.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.014.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.015.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.016.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.017.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.018.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.019.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ206+1.020.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.001.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.002.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.003.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.004.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.005.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.006.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.007.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.008.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.009.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.010.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.011.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.012.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.013.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.014.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.015.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.016.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.017.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.018.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.019.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ207+1.020.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.001.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.002.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.003.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.004.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.005.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.006.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.007.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.008.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.009.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.010.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.011.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.012.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.013.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.014.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.015.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.016.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.017.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.018.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.019.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ208+1.020.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.001.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.002.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.003.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.004.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.005.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.006.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.007.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.008.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.009.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.010.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.011.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.012.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.013.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.014.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.015.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.016.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.017.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.018.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.019.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ209+1.020.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.001.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.002.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.003.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.004.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.005.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.006.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.007.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.008.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.009.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.010.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.011.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.012.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.013.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.014.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.015.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.016.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.017.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.018.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.019.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ210+1.020.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.001.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.002.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.003.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.004.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.005.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.006.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.007.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.008.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.009.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.010.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.011.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.012.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.013.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.014.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.015.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.016.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.017.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.018.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.019.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ211+1.020.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.001.p ; 163 ;  true
ILLTP-cbn/SYJ/SYJ212+1.002.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.003.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.004.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.005.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.006.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.007.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.008.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.009.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.010.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.011.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.012.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.013.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.014.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.015.p ; timeout ; timeout
ILLTP-cbn/SYJ/SYJ212+1.016.p ; timeout ; timeout
ILLTP-cbn/SYN/SYN001+1.p ; 33 ;  true
ILLTP-cbn/SYN/SYN007+1.014.p ; timeout ; timeout
ILLTP-cbn/SYN/SYN040+1.p ; timeout ; timeout
ILLTP-cbn/SYN/SYN041+1.p ; timeout ; timeout
ILLTP-cbn/SYN/SYN044+1.p ; 383 ;  true
ILLTP-cbn/SYN/SYN045+1.p ; 284 ;  true
ILLTP-cbn/SYN/SYN046+1.p ; timeout ; timeout
ILLTP-cbn/SYN/SYN047+1.p ; timeout ; timeout
ILLTP-cbn/SYN/SYN387+1.p ; 20 ;  false
ILLTP-cbn/SYN/SYN388+1.p ; timeout ; timeout
ILLTP-cbn/SYN/SYN389+1.p ; timeout ; timeout
ILLTP-cbn/SYN/SYN390+1.p ; 17 ;  true
ILLTP-cbn/SYN/SYN391+1.p ; 219 ;  true
ILLTP-cbn/SYN/SYN392+1.p ; timeout ; timeout
ILLTP-cbn/SYN/SYN393+1.p ; timeout ; timeout
ILLTP-cbn/SYN/SYN416+1.p ; 17 ;  false
ILLTP-cbn/SYN/SYN915+1.p ; 18 ;  false
ILLTP-cbn/SYN/SYN916+1.p ; 16 ;  false
ILLTP-cbn/SYN/SYN977+1.p ; 26 ;  false
ILLTP-cbn/SYN/SYN978+1.p ; 26 ;  true
